row_id,tweet_id,created_at,user,location,text
602,'1263612664477093891,5/21/20 23:28,stxve,🇹🇹,wild how lack of PR has the PNM in this mess now. guess covid-19 plastered some things? or maybe their focus was on… https://t.co/GFur3lBSJE
603,'1263612663134814214,5/21/20 23:28,Loviemariah,NW arkansas,"Trump says US won't close over second COVID-19 wave https://t.co/uIwNpBTFmq.. if a 2nd wave hits, I’m not going out… https://t.co/WugJixig9I"
604,'1263612663105564674,5/21/20 23:28,VCrunner,"Valley Center, KS",Ready to hit all the public places now. #cowboysnation #covid19 #dallascowboys https://t.co/S7rSOAMZK7
605,'1263612659511054337,5/21/20 23:28,jayoung1892,"Manchester, CT",OMG! #TheButler died of #COVID19 https://t.co/Defvikg3Au
606,'1263612659016089601,5/21/20 23:28,MonicaMalta7,"Canada, US, Brazil, Africa 🌎","“The 2019-nCoV pandemic in the global south: A Tsunami ahead”

Our new paper about the impact of #Covid_19 in low a… https://t.co/5gg4OSD7rF"
607,'1263612658865102849,5/21/20 23:28,mhmiller,17°40′S 149°25′W,"For those that want the long read of every rule and guideline that the MHSAA released this evening, go here - and r… https://t.co/bRF5e6Ofvu"
608,'1263612653060136960,5/21/20 23:28,trstdtravlr,,some people say Minnesota border towns feel impact of COVID-19 border closure
609,'1263612651747368962,5/21/20 23:28,BobbyAbedeen,Opinions Are My Own,Odigo clients have been able to harness our #cloud #ccaas during #COVID19 to support #remoteworking. Odigo teams ar… https://t.co/59aKwa6pDA
610,'1263612650774282241,5/21/20 23:28,saschasf,"San Francisco, CA (She/her)",I just took action to protect vital services to those w/ disabilities in #COVID19 relief bills.  Please join me in… https://t.co/8Ae1IuxzQH
611,'1263612650413424640,5/21/20 23:28,Learnerslcs,Gisbor,Distance Learning Reflections https://t.co/JXKCuiXyGf Today I was thinking about my reflections on how I felt about… https://t.co/ywmGrrGmO1
612,'1263612649029451779,5/21/20 23:28,saschasf,"San Francisco, CA (She/her)",".@RepSpeier Americans with developmental disabilities, their families &amp; vital support network are counting on your… https://t.co/p1ZLdGPrs1"
613,'1263612648261902337,5/21/20 23:28,saschasf,"San Francisco, CA (She/her)",".@SenKamalaHarris Americans with developmental disabilities, their families &amp; vital support network are counting on… https://t.co/ZZoLFWJLA0"
614,'1263612648035319809,5/21/20 23:28,traread,"New York, NY","Best New TV Series since COVID-19 lockdown:

1) Mrs America (FX/Hulu)
2) Little Fires Everywhere (Hulu)
3) Dave (FX… https://t.co/4HfLWHYtTV"
615,'1263612647410470913,5/21/20 23:28,saschasf,"San Francisco, CA (She/her)",".@SenFeinstein Americans with developmental disabilities, their families &amp; vital support network are counting on yo… https://t.co/KOwoisl9eS"
616,'1263612647313944576,5/21/20 23:28,GlobalEdmonton,"Edmonton, AB",Alberta NDP says Kenney wise to delay fair deal report given Ottawa’s COVID-19 aid https://t.co/1UGWWvuZ12 #ableg #abpoli
617,'1263612644734275584,5/21/20 23:28,agusper,"Santa Cruz, CA",Agus and her husband Wiki are two creatives that moved to Santa Cruz last year. Like many people ... https://t.co/G85YgL8qKi
618,'1263612642289242119,5/21/20 23:28,vaaleeeryyy,"Santiago, Chile","@BBCWorld They shouldn't ""show strength"" they should show the #truth about #Covid_19"
619,'1263612641437642752,5/21/20 23:28,live_with_covid,,#EnjoyFromHome // Watch drama series. I have been eager to watch White Color's series. #COVID19 #StayAtHome
620,'1263612640665808896,5/21/20 23:28,CurtisTaber2,Arizona and Europe,Trump Attack On Democrats Backfires As He Urges Churches To Spread Virus https://t.co/pPBuJ5X9pm via @politicususa… https://t.co/SnPK94aHoG
621,'1263612640481488896,5/21/20 23:28,mclozano1111,Hallandale Beach,"#Trump says #US won't close over #second #COVID19 wave-  States like #Texas, #NorthCarolina &amp; #Arizona have… https://t.co/ES6CtTShqd"
622,'1263612639323848705,5/21/20 23:28,WIZM,"La Crosse, WI","One new COVID-19 case in La Crosse County, as Vernon County adds four, including two children; Minnesota has highes… https://t.co/N31vtVe85i"
623,'1263612637725818881,5/21/20 23:28,MadeIn_GA,"Georgia, USA","#MadeInGA COVID-19 Reflections: Local Mother, Son Beat The Odds To Reach His Graduation Milestone https://t.co/xvKFbfRpfM"
624,'1263612634894446594,5/21/20 23:28,stephaniedowric,"Sydney, Australia",We need comment on this from #PatTurner of @NACCHOAustralia plus other #Indigenous leaders. The successes in #NT in… https://t.co/sy7Qf4cgYf
625,'1263612634890244096,5/21/20 23:28,truthdiviner,United States,@Acyn #Resisters @senatemajldr wants Lieutenant Colonel Amy McGrath to stop running ads exposing him during COVID-1… https://t.co/3Nh8pR17YU
626,'1263612633925574656,5/21/20 23:28,dogandkittymom,Canada,"Slaughterhouses are hotbeds of COVID-19 infections, yet @realdonaldtrump recently signed a nonbinding Executive Ord… https://t.co/pFFLXNhxfU"
627,'1263612633841905664,5/21/20 23:28,MPayneCville,"Charlottesville, VA","If you’ve got a minute, fill out this survey!

UVA students with @UVA_YDS are seeking information about what the mo… https://t.co/6VuMq4LOXT"
628,'1263612633569095680,5/21/20 23:28,Garysjc,,A Wisconsin woman with lupus has taken hydroxychloroquine for 19 years and still got COVID-19 https://t.co/kgqYxi7CuF
629,'1263612629324427265,5/21/20 23:28,idreamquest,,"These #Circumstances May be New, But They Must Never Be Considered “Normal” – A Lady of Reason… https://t.co/38UqeiEj3n"
630,'1263612629060399104,5/21/20 23:28,ABC7Brad,,"Md. restaurants say they're near point of no return, want state to let them open patios | WJLA https://t.co/LRrBkAtIw7"
631,'1263612627613298694,5/21/20 23:28,MrMikeMason,,"Stop nominating for next year’s #Covid_19 Special @PulitzerPrizes. @meganeabbott has already won.
https://t.co/qLTaPhdAxG"
632,'1263612625667031040,5/21/20 23:28,barvasfiend,Australia,"I look to Germany for clues about Australia's Covid-19 trajectory. Similar lockdown, similar healthcare.

Morbid cu… https://t.co/WgdtvuUz0u"
633,'1263612625411170305,5/21/20 23:28,scottnassmd,"Palm Springs, CA",Frontline workers are being fired for speaking out against dangerous conditions that exacerbate the spread of… https://t.co/NziDg1YMwH
634,'1263612624815734787,5/21/20 23:28,Terryrhinebold1,,@TheEllenShow #AskEllen. How is your gorilla project doing?  Has the Covid-19 had an impact on the volunteers?  Be safe!
635,'1263612623536488449,5/21/20 23:28,SaltWireNetwork,Atlantic Canada,Coming back from COVID-19: A rehab story | SaltWire https://t.co/9gAFGskuPt
636,'1263612618641674241,5/21/20 23:28,ebonyajohnson,Maryland,A2B. Here are some #Selfcare tips for #COVID19 to put into practice: Make time for self-reflection. Staying connect… https://t.co/06YKayCYGc
637,'1263612617781846018,5/21/20 23:28,AndieLau69,"Melbourne, Victoria",Unbelievable!! The victim does not need to die from Covid19 but from this monster! https://t.co/zIYLzYSSS8
638,'1263612616708153344,5/21/20 23:28,delawaredave,Delaware,"@NYCMayor Mid March, @NYCMayor @NYGovCuomo was telling people to go out and mingle.  Other major cities shut down m… https://t.co/Wmi4vq6q7V"
639,'1263612614099324929,5/21/20 23:28,MichaelOrndoff,"Lexington,KY,USA",Kentucky has an Improbable 55% Testing Rate for COVID-19!
640,'1263612613176569857,5/21/20 23:28,hwhawksley,London,"We want to hear from you, your questions and points to consider on the current Covid 19 pandemic, China's accountab… https://t.co/j4oGfJCGrT"
641,'1263612612799008769,5/21/20 23:28,14wombat1,Europe,"🇮🇷 Iran: IRGC-linked Tasnim TV is promoting a “QudsDay online rally”.

With COVID-19 canceling annual rallies, Isla… https://t.co/015hAmbFRz"
642,'1263612611926667265,5/21/20 23:28,cclaytonr,Chapel Hill/Carrboro,It is entirely possible that this pandemic is sponsored by paper towel and toilet paper companies so we are only ab… https://t.co/Rs40mfmFu5
643,'1263612609460404224,5/21/20 23:28,NurseCeeCee,,Ivanka Trump brutally swarmed by Twitter users after she says the other side of COVID-19 will be &amp;#8220;extraordina… https://t.co/7jSEg6D0oZ
644,'1263612607069655041,5/21/20 23:28,Djodayda,Tn.,As an essential worker  we are forced to work or loose our jobs even if we are high risk or not but when we get sic… https://t.co/BEIL20Yy1e
645,'1263612604930539520,5/21/20 23:28,AJDaniel59,,COVID-19: The black and brown battle in Connecticut https://t.co/jfsFe78Myp
646,'1263612602741149701,5/21/20 23:28,SharecareInc,,"The initial output of the partnership is https://t.co/CAblwcVnWN, an online hub for all GA residents to easily acce… https://t.co/qHiQUtT5ML"
647,'1263612602682400774,5/21/20 23:28,Disgruntled_vot,,@HomegrownJoan @OBusybody @EthicalSkeptic @yaneerbaryam @neil_ferguson Just in case you missed the updated informat… https://t.co/XyjEUWJsNg
648,'1263612602502045697,5/21/20 23:28,mycomfortvision,"Carlsbad, CA",Ashwagandha as Covid-19 warrior? IIT Delhi study says yes! https://t.co/wY0F41YpW3
649,'1263612602388828165,5/21/20 23:28,delawaredave,Delaware,"@NYCMayor Mid March, @NYCMayor @NYGovCuomo was telling people to go out and mingle.  Other major cities shut down m… https://t.co/1ho2sFxe4Z"
650,'1263612602245976066,5/21/20 23:28,1optionsWhiz,Southern Cali,Lori Loughlin and Husband Mossimo Giannulli Plead Guilty in College Admissions Scandal https://t.co/RRFIoNl3ZB via… https://t.co/ei8HLEQxaw
651,'1263612598529986561,5/21/20 23:28,oishani,,"1) For donations from USA, UK, EU: The Quarantined Student Youth Network is helping with Covid-19 relief &amp; supporti… https://t.co/BPVV1zJRew"
652,'1263612597569499142,5/21/20 23:28,AlfredMwandagha,"Brussels, Belgium. ",Covid19 ain't beating us https://t.co/yuJW4lLVqi
653,'1263612597267554305,5/21/20 23:28,tnoieNDI,"Granger, Ind.","Eleven-plus hour Radiothon hosted by former Irish swingman @pconnaughton just ended. Final dollars raised was $205,… https://t.co/mSlNAq57NB"
654,'1263612595459616768,5/21/20 23:28,DataAugmented,,Open source project to build RPi powered smart delivery boxes to avoid Covid-19 contact https://t.co/SbnGxvACi0 #Gadgets
655,'1263612593924534272,5/21/20 23:28,WashcoOregon,"Hillsboro, OR",We are saddened to learn of this death in our community. Please help us slow the spread of #covid19 by following th… https://t.co/P2rKTghCNQ
656,'1263612592934850560,5/21/20 23:28,FordSymposium,"Washington, DC",Teleradiology enables social distancing during coronavirus disease (COVID-19) pandemic https://t.co/vcfir9wM2M #sciencepolicy
657,'1263612592779599873,5/21/20 23:28,SonKing,Tampa Bay,"Over 600 Doctors Road to Trump and asked him to put an end to the COVID-19 lockdown.
https://t.co/eRmoNq01Ep https://t.co/4UmRQzpCKt"
658,'1263612589457760265,5/21/20 23:28,hbdchick,,everybody knew. no excuses. #NursingHomeDeaths #NursingHomeSlaughter  https://t.co/SqfnUEos4J https://t.co/IERk49hmtc
659,'1263612589327728643,5/21/20 23:28,DenMan48,"London, England","@DavidChameleon 60,000 died from Covid-19? You can back that up with some actual proof?

And by that I don't mean a tweet from Piers Morgan."
660,'1263612589080272898,5/21/20 23:28,ConservativeTht,God Bless The USA,"According to a new poll, Joe Biden is trusted more on handling #COVID19 (same @joebiden who called banning China tr… https://t.co/AjO4fk4QTb"
661,'1263612588455153665,5/21/20 23:28,AussiePeteC,.,@JoshBBornstein @phbarratt Then their business model was exploitative of loopholes allowed by workplace laws. If th… https://t.co/00bIhjrUyC
662,'1263612585930350597,5/21/20 23:28,Marc_Mestre,Miami,"MIS-C, something for parents to be aware of if symptoms devevelop.  There should be no panic, as this is rare, but… https://t.co/dRyTGEFuRl"
663,'1263612583988396037,5/21/20 23:28,delawaredave,Delaware,"@NYCMayor Mid March, @NYCMayor @NYGovCuomo was telling people to go out and mingle.  Other major cities shut down m… https://t.co/nGBEKI3Tca"
664,'1263612583036227584,5/21/20 23:28,mdseager,,.@SenSherrodBrown @senrobportman @RepDaveJoyce People with #cysticfibrosis need additional protections during… https://t.co/rk8U5WKOvB
665,'1263612578338652162,5/21/20 23:28,RepRussFulcher,"Washington, DC","Additionally, here's official @HouseAdm_Dems guidance from democrat Chairwoman @RepSusanDavis and republican Rankin… https://t.co/PfqrkyseUS"
666,'1263612578212675585,5/21/20 23:28,backendnewsnet,Republic of the Philippines,".@PLDT_Global: With this partnership, overseas Filipinos can use https://t.co/ltGWvqtnar to report their health con… https://t.co/nOqhy5CiU3"
667,'1263612572693147649,5/21/20 23:28,twoguysonaplane,"Philadelphia, PA",See some familiar faces? If you’re an #EssentialWorker of any profession drop a photo of you at work below and we’l… https://t.co/XarZQ1hjXR
668,'1263612572558819343,5/21/20 23:28,Babalucky14,,"@Imamofpeace @ChuksMultiP Japan, Cambodia,Thailand,covid19 final episode on way"
669,'1263612572479209473,5/21/20 23:28,davebarrett4,BOS-SF-NYC,How U.S. Consumers are Spending Differently During COVID-19 https://t.co/Qky0kCd9gm
670,'1263612571195789313,5/21/20 23:28,Izzy46lucas,Varies,"3-3)Defense. Dr. Lieber worked with Lt.Yanqing Ye of the Chinese Army and Zaosong Zheng, a Chinese National, arrest… https://t.co/lmagWRkhTl"
671,'1263612570616750080,5/21/20 23:28,IRPlawyer,"Vancouver, BC","As businesses reopen, they are required to post their COVID-19 safety plan https://t.co/v7W4T6TWhV"
672,'1263612570151333891,5/21/20 23:28,valshopaholic,"Sydney, Australia","'Tis the right thing to do 
#Repost juliaroberts (@get_repost)
・・・
The best way to prevent illness is to minimize e… https://t.co/UTCRv3OEtD"
673,'1263612565763940353,5/21/20 23:28,SandraD16296927,"California, USA",@CajunVet2 @rspoff2112 He is super man. I told my loved ones if I die don't tell anyone it was Covid 19 I can't mes… https://t.co/tzXwOk1oDE
674,'1263612565130747905,5/21/20 23:28,DonLinoSMKP,"New York, USA",@trish_regan #TrishRegan| #FoxNews @FoxNews @HARRISFAULKNER @BretBaier @marthamaccallum @FoxNewsSunday… https://t.co/IkVfpzVccS
675,'1263612565004996614,5/21/20 23:28,mrmattimation,"Richmond, VA",@Tiff_Spearman_ can’t believe you were covid-19 patient zero
676,'1263612563935211520,5/21/20 23:28,am590theanswer,Inland Empire,"High hopes for a COVID-19 treatment.

https://t.co/39O41XsHsa"
677,'1263612563897671683,5/21/20 23:28,ComradeLesbian,,"""At time of writing it is reported that over 50 healthcare workers have died from covid-19 in the UK of which 75% w… https://t.co/UMKkuhzzWS"
678,'1263612563578732544,5/21/20 23:28,ChamberWestUT,,Upcoming Event: Drive-Thru COVID-19 Testing Sponsored by Evidence2Success Kearns Community Coalition - 6/17/2020  https://t.co/JuBPNgnzGk
679,'1263612562459037697,5/21/20 23:28,checkupdatetv,Nigeria,"COVID-19: Nigeria records 339 New cases, total infections hit 7,016 https://t.co/YrlVoxB3ZL"
680,'1263612562190393344,5/21/20 23:28,Commtract,"Sydney, New South Wales","You're invited! Join our CEO, Luke Achterstraat, as he talks with the Head of Internal Communications at Coles, Ali… https://t.co/54xpVrvHFG"
681,'1263612561393680385,5/21/20 23:28,sonny9636,,@MSignorile Happening now Alabama. The hospitals are full there. #COVID19
682,'1263612559254417408,5/21/20 23:28,damneat2110,GOMEROI,Moree Madness covid 19 n chill n https://t.co/eVIeoDPN87
683,'1263612558294093825,5/21/20 23:28,ParadiseproduCR,"Guanacaste, Costa Rica","Agreement between Costa Rica and Panama for income and crossing of carriers, against covid19 https://t.co/X3TmcuFhqy"
684,'1263612558189223937,5/21/20 23:28,getgutsycanada,Canada,Another case study from a workplace environment. Majority of outbreak came from the 11th floor: a call centre. This… https://t.co/zIYPJag9RV
